Seats,CRN,SUBJ,CRSE,TITLE,CR HRS,XLST CAP,ENR,LINK,XLST GROUP,SCHED TYPE,,CAMPUS,INSM,PRINT?,TIME,DAYS,BLDG,ROOM,OVERRIDE,INSTRUCTOR,,OVERALL CAP,OVERALL ENR,,,PTRM START,PTRM END,WL CAP,WL,WL REMAIN,NOTES,COMMENTS,COLL
"28","31653","CS","115","INTRO TO CS WITH PYTHON","1","30","2","","","A","","A","TRAD","Y","1000-1050AM","F","DRGS","1115","","POURSARDAR,FARYANEH","","","2","1","CLAS","08-JAN-22","25-APR-22","10","0","10"
"30","31654","CS","115","INTRO TO CS WITH PYTHON","1","30","0","","","A","","A","TRAD","Y","1100-1150AM","F","DRGS","1115","O","POURSARDAR,FARYANEH","","","0","1","CLAS","08-JAN-22","25-APR-22","10","0","10"
"14","31906","CS","115","INTRO TO CS WITH PYTHON","1","15","1","","SC450","A","I","B","SYNC","Y"," 100- 150PM","F","WC2","","O","POURSARDAR,FARYANEH","","30","2","1","SYNC","08-JAN-22","25-APR-22","10","0","10"
"28","31907","CS","115","INTRO TO CS WITH PYTHON","1","30","1","","SC450","A","I","E","SYNC","Y"," 100- 150PM","F","WC5","","O","POURSARDAR,FARYANEH","","30","2","1","SYNC","08-JAN-22","25-APR-22","10","0","10"
"28","31908","CS","115","INTRO TO CS WITH PYTHON","1","30","0","","SC450","A","I","H","SYNC","Y"," 100- 150PM","F","WC7","","O","POURSARDAR,FARYANEH","","30","2","1","SYNC","08-JAN-22","25-APR-22","10","0","10"
"25","21928","CS","120G","INTRO INFO LIT & RSRCH REC (C)","0","25","0","P3","","C","","A","REC","Y","1100-1150AM","R","DRGS","1105","","GUPTA,REKHA","","","0","1","CLAS","08-JAN-22","25-APR-22","0","0","0","RECITATION. STUDENTS MUST ALSO REGISTER FOR A LECTURE. "
"50","22544","CS","120G","INTR INFO LITERACY & RSRCH (C)","3","50","0","P1","","30","","A","TRAD","Y"," 420- 535PM","MW","OCNPS","0100","","GUPTA,REKHA","","","0","1","CLAS","08-JAN-22","25-APR-22","0","0","0","LECTURE: STUDENT MUST ALSO REGISTER FOR A RECITATION SECTION "
"25","22545","CS","120G","INTRO INFO LIT & RSRCH REC (C)","0","25","0","P3","","C","","A","REC","Y"," 900- 950AM","T","DRGS","1105","","GUPTA,REKHA","","","0","1","CLAS","08-JAN-22","25-APR-22","0","0","0","RECITATION. STUDENTS MUST ALSO REGISTER FOR A LECTURE. "
"25","22546","CS","120G","INTRO INFO LIT & RSRCH REC (C)","0","25","0","P3","","C","","A","REC","Y"," 130- 220PM","T","DRGS","1105","","GUPTA,REKHA","","","0","1","CLAS","08-JAN-22","25-APR-22","0","0","0","RECITATION. "
"29","24172","CS","120G","INTR INFO LITERACY & RSRCH (A)","3","30","1","A1","SC065","30","I","B","ASYN","Y","HOURS ARR","","WEB2","","","ZEHRA,SUSAN","","40","1","1","ASYN","08-JAN-22","25-APR-22","0","0","0"
"20","24173","CS","120G","INTR INFO LITERACY & RSRCH (A)","3","20","0","B1","SC065","30","I","E","ASYN","Y","HOURS ARR","","WEB5","","","ZEHRA,SUSAN","","40","1","1","ASYN","08-JAN-22","25-APR-22","0","0","0"
"20","24174","CS","120G","INTR INFO LITERACY & RSRCH (A)","3","20","0","C1","SC065","30","I","H","ASYN","Y","HOURS ARR","","WEB7","","","ZEHRA,SUSAN","","40","1","1","ASYN","08-JAN-22","25-APR-22","0","0","0"
"20","24175","CS","120G","INTR INFO LITRCY&RSRCH REC (A)","0","20","0","A3","SC188","C","I","B","SYNC","Y"," 545- 635PM","T","WC2","","","ZEHRA,SUSAN","","20","0","1","SYNC","08-JAN-22","25-APR-22","0","0","0"
"10","24176","CS","120G","INTR INFO LITRCY&RSRCH REC (A)","0","10","0","B3","SC188","C","I","E","SYNC","Y"," 545- 635PM","T","WC5","","O","ZEHRA,SUSAN","","20","0","1","SYNC","08-JAN-22","25-APR-22","0","0","0"
"10","24177","CS","120G","INTR INFO LITRCY&RSRCH REC (A)","0","10","0","C3","SC188","C","I","H","SYNC","Y"," 545- 635PM","T","WC7","","O","ZEHRA,SUSAN","","20","0","1","SYNC","08-JAN-22","25-APR-22","0","0","0"
"14","24506","CS","120G","INTR INFO LITERACY & RSRCH (A)","0","15","1","A3","SC064","C","I","B","SYNC","Y"," 545- 635PM","R","WC2","","","ZEHRA,SUSAN","","20","1","1","SYNC","08-JAN-22","25-APR-22","0","0","0"
"10","24507","CS","120G","INTR INFO LITERACY & RSRCH (A)","0","10","0","B3","SC064","C","I","E","SYNC","Y"," 545- 635PM","R","WC5","","O","ZEHRA,SUSAN","","20","1","1","SYNC","08-JAN-22","25-APR-22","0","0","0"
"10","24508","CS","120G","INTR INFO LITERACY & RSRCH (A)","0","10","0","C3","SC064","C","I","H","SYNC","Y"," 545- 635PM","R","WC7","","O","ZEHRA,SUSAN","","20","1","1","SYNC","08-JAN-22","25-APR-22","0","0","0"
"40","26111","CS","120G","INTR INFO LITERACY & RSRCH (B)","3","40","0","D1","SC063","30","I","B","ASYN","Y","HOURS ARR","","WEB2","","","GUPTA,REKHA","","40","0","1","ASYN","08-JAN-22","25-APR-22","0","0","0"
"20","26112","CS","120G","INTR INFO LITERACY & RSRCH (B)","3","20","0","E1","SC063","30","I","E","ASYN","Y","HOURS ARR","","WEB5","","","GUPTA,REKHA","","40","0","1","ASYN","08-JAN-22","25-APR-22","0","0","0"
"20","26113","CS","120G","INTR INFO LITERACY & RSRCH (B)","3","20","0","F1","SC063","30","I","H","ASYN","Y","HOURS ARR","","WEB7","","","GUPTA,REKHA","","40","0","1","ASYN","08-JAN-22","25-APR-22","0","0","0"
"20","26114","CS","120G","INTR INFO LITRCY&RSRCH REC (B)","0","20","0","D3","SC062","C","I","B","SYNC","Y"," 710- 800PM","R","WC2","","","GUPTA,REKHA","","20","0","1","SYNC","08-JAN-22","25-APR-22","0","0","0"
"20","26115","CS","120G","INTR INFO LITRCY&RSRCH REC (B)","0","20","0","E3","SC062","C","I","E","SYNC","Y"," 710- 800PM","R","WC5","","O","GUPTA,REKHA","","20","0","1","SYNC","08-JAN-22","25-APR-22","0","0","0"
"10","26116","CS","120G","INTR INFO LITRCY&RSRCH REC (B)","0","10","0","F3","SC062","C","I","H","SYNC","Y"," 710- 800PM","R","WC7","","O","GUPTA,REKHA","","20","0","1","SYNC","08-JAN-22","25-APR-22","0","0","0"
"20","26117","CS","120G","INTR INFO LITRCY&RSRCH REC (B)","0","20","0","D3","SC061","C","I","B","SYNC","Y"," 710- 800PM","T","WC2","","","GUPTA,REKHA","","20","0","1","SYNC","08-JAN-22","25-APR-22","0","0","0"
"20","26118","CS","120G","INTR INFO LITRCY&RSRCH REC (B)","0","20","0","E3","SC061","C","I","E","SYNC","Y"," 710- 800PM","T","WC5","","O","GUPTA,REKHA","","20","0","1","SYNC","08-JAN-22","25-APR-22","0","0","0"
"10","26119","CS","120G","INTR INFO LITRCY&RSRCH REC (B)","0","10","0","F3","SC061","C","I","H","SYNC","Y"," 710- 800PM","T","WC7","","O","GUPTA,REKHA","","20","0","1","SYNC","08-JAN-22","25-APR-22","0","0","0"
"20","26676","CS","120G","INTR INFO LITERACY & RSRCH (A)","3","20","0","C1","SC065","30","I","V","ASYN","Y","HOURS ARR","","WEB8","","","ZEHRA,SUSAN","","40","1","1","ASYN","08-JAN-22","25-APR-22","0","0","0"
"10","26813","CS","120G","INTR INFO LITERACY & RSRCH (A)","0","10","0","C3","SC064","C","I","V","SYNC","Y"," 545- 635PM","R","WC8","","O","ZEHRA,SUSAN","","20","1","1","SYNC","08-JAN-22","25-APR-22","0","0","0"
"35","21929","CS","121G","INTRO INFO LIT & RSCH FOR SCI","3","50","15","Q1","","30","","A","LLAB","Y"," 300- 415PM","MW","OCNPS","0200","","GUPTA,REKHA","","","15","1","CLAS","08-JAN-22","25-APR-22","0","0","0","LECTURE: STUDENT MUST ALSO REGISTER FOR RECITATION. "
"20","21931","CS","121G","INTRO INFO LIT & RSCH-SCI REC","0","25","5","Q3","","C","","A","REC","Y","1100-1150AM","T","DRGS","1105","","GUPTA,REKHA","","","5","1","CLAS","08-JAN-22","25-APR-22","0","0","0","RECITATION. "
"23","21932","CS","121G","INTRO INFO LIT & RSCH-SCI REC","0","25","2","Q3","","C","","A","REC","Y"," 230- 320PM","R","DRGS","1105","","GUPTA,REKHA","","","2","1","CLAS","08-JAN-22","25-APR-22","0","0","0","RECITATION. "
"24","21933","CS","121G","INTRO INFO LIT & RSCH-SCI REC","0","25","1","Q3","","C","","A","REC","Y"," 900- 950AM","R","DRGS","1105","","GUPTA,REKHA","","","1","1","CLAS","08-JAN-22","25-APR-22","0","0","0","RECITATION. "
